CH1,CH1,CH1,,,,CL,CC,
RawData,BaseLine,Diff,,,,8,10,10240
3799,3672,127,,,,,,
3799,3672,127,,,,,,
3798,3672,126,,,,,,
3797,3672,125,,,,,,
3793,3672,121,,,,,,
3793,3672,121,,,,,,
3792,3672,120,,,,,,
3792,3672,120,,,,,,
3792,3672,120,,,,,,
3797,3672,125,,,,,,
3832,3672,160,,,,,,
4853,3672,1181,,,,,,
7999,3672,4327,,,,,,
7601,3672,3929,,,,,,
7854,3672,4182,,,,,,
6633,3672,2961,,,,,,
7999,3672,4327,,,,,,
7999,3672,4327,,,,,,
7706,3672,4034,,,,,,
8000,3672,4328,,,,,,
7999,3672,4327,,,,,,
3997,3672,325,,,,,,
3764,3672,92,,,,,,
3722,3672,50,,,,,,
3718,3672,46,,,,,,
3720,3672,48,,,,,,
3722,3672,50,,,,,,
3726,3672,54,,,,,,
3731,3672,59,,,,,,
3731,3672,59,,,,,,
3734,3672,62,,,,,,
3735,3672,63,,,,,,
3735,3672,63,,,,,,
3735,3672,63,,,,,,
3734,3672,62,,,,,,
3734,3672,62,,,,,,
3734,3672,62,,,,,,
3734,3672,62,,,,,,
3734,3672,62,,,,,,
3735,3672,63,,,,,,
3735,3672,63,,,,,,
3735,3672,63,,,,,,
3734,3672,62,,,,,,
3733,3672,61,,,,,,
3733,3672,61,,,,,,
3731,3672,59,,,,,,
3729,3672,57,,,,,,
3729,3672,57,,,,,,
3729,3672,57,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3728,3672,56,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3727,3672,55,,,,,,
3726,3672,54,,,,,,
3726,3672,54,,,,,,
3726,3672,54,,,,,,
3726,3672,54,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3725,3672,53,,,,,,
3724,3672,52,,,,,,
3722,3672,50,,,,,,
3721,3672,49,,,,,,
3720,3672,48,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3720,3672,48,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3719,3672,47,,,,,,
3718,3672,46,,,,,,
3717,3672,45,,,,,,
3715,3672,43,,,,,,
3714,3672,42,,,,,,
3712,3672,40,,,,,,
3710,3672,38,,,,,,
3706,3672,34,,,,,,
3704,3672,32,,,,,,
3699,3672,27,,,,,,
3697,3672,25,,,,,,
3694,3672,22,,,,,,
3692,3672,20,,,,,,
3688,3672,16,,,,,,
3685,3672,13,,,,,,
3681,3672,9,,,,,,
3680,3672,8,,,,,,
3679,3672,7,,,,,,
3679,3672,7,,,,,,
3678,3672,6,,,,,,
3677,3672,5,,,,,,
3677,3672,5,,,,,,
3677,3672,5,,,,,,
3677,3672,5,,,,,,
3677,3672,5,,,,,,
3676,3672,4,,,,,,
3675,3672,3,,,,,,
3673,3672,1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3672,3672,0,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3672,-1,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3670,3671,-1,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3672,3671,1,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3672,3671,1,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3672,3671,1,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
3671,3671,0,,,,,,
